biobank,cluster,n_publications,rank_cdf_ipf,term_cdf_ipf,cdf_ipf_score,df_score,ipf_score,rank_tfidf,term_tfidf,mean_tfidf_score
FinnGen,6,100,3,gastrointestinal_microbiome genomewide_association_study,1.482620498490825,0.44,3.369592042024602,3,gastrointestinal_microbiome genomewide_association_study,0.16945487491136074
FinnGen,6,100,4,mendelian_randomization_analysis gastrointestinal_microbiome,1.076050402382426,0.29,3.7105186289049175,4,mendelian_randomization_analysis gastrointestinal_microbiome,0.11735294468528562
FinnGen,6,100,5,gastrointestinal_microbiome mendelian_randomization_analysis,0.677090488371902,0.16,4.231815552324387,5,mendelian_randomization_analysis,0.10694482069079268
FinnGen,7,89,1,humans genomewide_association_study,2.484412610124344,0.9775280898876404,2.5415255436904207,1,humans genomewide_association_study,0.2951845639160178
FinnGen,7,89,2,genomewide_association_study mendelian_randomization_analysis,1.0886301782302938,0.6404494382022472,1.6997909800437923,2,genomewide_association_study mendelian_randomization_analysis,0.15554532773305987
FinnGen,7,89,3,polymorphism_single_nucleotide,0.3139783449537267,0.38202247191011235,0.8218844912024021,3,genomewide_association_study,0.11468764392543646
FinnGen,7,89,4,telomere,0.3108745060979579,0.06741573033707865,4.611305173786376,4,mendelian_randomization_analysis,0.08304892815749913
FinnGen,7,89,5,lupus_erythematosus_systemic,0.29687634668442897,0.06741573033707865,4.403665809152363,5,polymorphism_single_nucleotide,0.05349325461274891
FinnGen,8,456,1,genomewide_association_study mendelian_randomization_analysis,0.3802164034308483,0.2236842105263158,1.6997909800437923,1,genomewide_association_study,0.0645548547299955
FinnGen,8,456,2,polymorphism_single_nucleotide,0.2505305795551182,0.3048245614035088,0.8218844912024021,2,mendelian_randomization_analysis,0.06420253761620485
FinnGen,8,456,3,diabetes_mellitus_type_2,0.24244874314681858,0.09429824561403509,2.571084345929053,3,genomewide_association_study mendelian_randomization_analysis,0.04392241004550135
FinnGen,8,456,4,genetic_predisposition_to_disease,0.22392231200127283,0.17543859649122806,1.2763571784072552,4,polymorphism_single_nucleotide,0.03691186045863672
FinnGen,8,456,5,genetic_predisposition_to_disease genomewide_association_study,0.206500437889149,0.07456140350877193,2.76953528463094,5,genetic_predisposition_to_disease,0.026907582393965183
FinnGen,9,100,1,male female,2.3285070295709183,0.87,2.676444861575768,1,male female,0.1946137194464189
FinnGen,9,100,2,male,1.3890057029461513,0.98,1.4173527581083176,2,male,0.14530733758806458
FinnGen,9,100,3,middle_aged,1.2382156888226052,0.57,2.1723082260045707,3,female,0.12903124394168053
FinnGen,9,100,4,female,1.1032099978936976,1.0,1.1032099978936976,4,middle_aged,0.10025022860784812
FinnGen,9,100,5,female middle_aged,0.8578945364228993,0.21,4.0852120782042824,5,humans mendelian_randomization_analysis,0.07155372162514882
